conditionid,closingcondition,conditionfamily,conditionname,conditionpayload,configurable,consolidation,consolidationsleeptime,description,downstream,fetchdata,issnooze,priority,remediation,snooze,sourcesystem,underresearch,updatedtime
1000933,False,5,Exchange High Kernel Memory utilization in Pool Paged Bytes,,,False,,,itsm,,False,,,,1.0,,
50368,,,,,,False,,,itsm,,False,,,,2.0,,
1001163,False,21,Performance Data - Processor Kernal mode utilization is high,,,False,,,itsm,,False,,,,1.0,,
10500,False,2,McAfee Outbreak Manager - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
10669,False,2,BitDefender Update Server V2- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
10177,False,7,APC PBE Server - Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
10531,False,7,NetRAID - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1003325,False,89,MS Lync - Failed to read Central Management database information from AD connection point,,,False,,,itsm,,False,,,,1.0,,
1001260,False,5,Exchange 2000/2003 - Exchange security groups do no have rights to (DSAccess) component.,,,False,,,itsm,,False,,,,1.0,,
1001138,False,5,Exchange Store named property issue for Database,,,False,,,itsm,,False,,,,1.0,,
10250,False,8,ISA Server Control - Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1000148,False,22,BlackBerry - BlackBerry Dispatcher fails to start due to registry mismatch entries found.,,,False,,,itsm,,False,,,,1.0,,
50335,,,,,,False,,,itsm,,False,,,,2.0,,
1001545,False,11,Sharepoint - Locale ID has changed,,,False,,,itsm,,False,,,,1.0,,
50244,,,,,,False,,,itsm,,False,,,,2.0,,
10557,False,2,Sophos Anti-Virus status reporter - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
10493,False,8,ISA WEB PROXY - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1001371,False,9,Windows - Stop Error detected.,,,False,,,itsm,,False,,,,1.0,,
50148,,,,,,False,,,itsm,,False,,,,2.0,,
1000211,False,7,Disk - Predicted Failure,,,False,,,itsm,,False,,,,1.0,,
1001831,False,11,SharePoint 2010 - User Profile Service Create MySite Failure,,,False,,,itsm,,False,,,,1.0,,
50294,,,,,,False,,,itsm,,False,,,,2.0,,
1001043,False,19,Terminal Server All network adapters are not configured for TS protocol,,,False,,,itsm,,False,,,,1.0,,
17058,,,,,,False,,,itsm,,False,,,,2.0,,
1003444,False,7,Hardware - Dell Server Processor sensor detected a failure value,,,False,,,itsm,,False,,,,1.0,,
16988,False,5,Microsoft Exchange Compliance Audit- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
6012,False,91,SSL Replacement notification WIN XP SP LESS 3,,,False,,,itsm,,False,,,,1.0,,
11385,False,11,Office Document Conversions Load Balancer Service- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1001264,True,21,Performance Data System Is low on PTE's (Closing condition),,,False,,,itsm,,False,,,,1.0,,
10606,False,32,Server % Disk Space,,,False,,,itsm,,False,,,,1.0,,
1002202,False,16,Microsoft Hyper V - Failed to migrate Virtual Machine,,,False,,,itsm,,False,,,,1.0,,
50372,,,,,,False,,,itsm,,False,,,,2.0,,
11742,False,9,Windows Firewall- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
50331,,,,,,False,,,itsm,,False,,,,2.0,,
50062,,,,,,False,,,itsm,,False,,,,2.0,,
1001833,False,11,SharePoint 2010 - Visio Graphics Service Was Unable To Connect To A Requested Data Provider,,,False,,,itsm,,False,,,,1.0,,
11376,False,11,Office SharePoint Server Search- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1000325,False,7,Logical drive is critical.,,,False,,,itsm,,False,,,,1.0,,
50061,,,,,,False,,,itsm,,False,,,,2.0,,
1003682,True,5,MS Exchange - The indexing of mailbox database encountered an unexpected exception. (Closing condition),,,False,,,itsm,,False,,,,1.0,,
1003536,False,12,MSSQL : SQL Server detected a logical consistency-based I/O error,,,False,,,itsm,,False,,,,1.0,,
17033,False,2,Symantec Network Access Control- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1000260,True,7,Adaptec Ultra3 AIC78xx series host adapters Controller started responding (Closing condition).,,,False,,,itsm,,False,,,,1.0,,
1001302,True,5,Outlook Web Access Response Time is HIGH (Closing condition),,,False,,,itsm,,False,,,,1.0,,
1003921,False,87,Windows Cluster - The Cluster service is shutting down because quorum was lost.,,,False,,,itsm,,False,,,,1.0,,
1001527,False,11,Sharepoint Timer jobs Failure,,,False,,,itsm,,False,,,,1.0,,
1002020,False,11,SharePoint 2010 - The start address cannot be crawled,,,False,,,itsm,,False,,,,1.0,,
50298,,,,,,False,,,itsm,,False,,,,2.0,,
11515,False,73,VMwareServerWebAccess- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
10679,False,2,BitDefender Live Update- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1002823,False,9,Duplicate IP Address has been Detected.,,,False,,,itsm,,False,,,,1.0,,
1003205,False,19,Remote Desktop Services - RD Session certificate will expire soon.,,,False,,,itsm,,False,,,,1.0,,
11834,False,92,Vmware Snapshot Limit Exceeded,,,False,,,itsm,,False,,,,1.0,,
1001698,False,1,Active Directory - None of the preferred bridgehead servers can replicate the directory partition,,,False,,,itsm,,False,,,,1.0,,
11410,False,16,Hyper-V Guest Shutdown Service- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1001882,False,11,SharePoint Services - Publication of ranking information failed,,,False,,,itsm,,False,,,,1.0,,
50206,,,,,,False,,,itsm,,False,,,,2.0,,
10238,False,13,FTP Publishing Service - Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
16754,False,19,Routing and Remote Access- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
50130,,,,,,False,,,itsm,,False,,,,2.0,,
10269,False,5,Microsoft Exchange Routing Engine - Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
50395,,,,,,False,,,itsm,,False,,,,2.0,,
50350,,,,,,False,,,itsm,,False,,,,2.0,,
1000938,False,7,MegaRAID Storage Manager - Power Supply failed on enclosure,,,False,,,itsm,,False,,,,1.0,,
11798,False,92,Different VLAN Types,,,False,,,itsm,,False,,,,1.0,,
16724,False,73,VMware Tools Service- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
16844,False,89,Lync Server Conferencing Attendant- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
10274,False,5,MS Exchange AntispamUpdate - Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1004240,False,1,Azure AD Synchronization - AD Sync failing due to duplicate entries found,,,False,,,itsm,,False,,,,1.0,,
16990,False,5,Microsoft Exchange Compliance Service- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1001642,True,7,MegaRAID Storage Manager - Battery is discharging. (Closing condition),,,False,,,itsm,,False,,,,1.0,,
1001103,False,4,Citrix - Performance degradation causes Citrix connection failures.,,,False,,,itsm,,False,,,,1.0,,
17047,False,86,ConnectWise REST API Migration Notification,,,False,,,itsm,,False,,,,1.0,,
11546,False,73,VMware Host ntpd service is not running,,,False,,,itsm,,False,,,,1.0,,
1001814,False,11,SharePoint - Insufficient Permissions to Write to The Configuration Data Cache,,,False,,,itsm,,False,,,,1.0,,
1001305,True,5,HIGH Exchange RPC Averaged Latency (Closing condition),,,False,,,itsm,,False,,,,1.0,,
11673,False,9,Intersite Messaging- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
10440,False,2,BitDefender Management Server - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
50348,,,,,,False,,,itsm,,False,,,,2.0,,
50024,,,,,,False,,,itsm,,False,,,,2.0,,
1002928,False,1,AD DS - Local domain controller has not recently received replication.,,,False,,,itsm,,False,,,,1.0,,
10488,False,13,IIS Admin Service - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1002244,False,1,Active Directory DFSR Replication service failed to contact the domain controller,,,False,,,itsm,,False,,,,1.0,,
50134,,,,,,False,,,itsm,,False,,,,2.0,,
1000172,False,7,Dell OpenManage Array Manager - Possible Disk Failure.,,,False,,,itsm,,False,,,,1.0,,
11375,False,11,Office SharePoint Server Search- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1001154,False,21,Performance Data High Kernel Memory utilization in PoolPaged Bytes-Suspected Memory Leak,,,False,,,itsm,,False,,,,1.0,,
1001777,False,11,SharePoint 2010 - InfoPath Forms Services An Illegal Cross-Domain Submit Data Connection Was Attempted,,,False,,,itsm,,False,,,,1.0,,
1001319,False,7,Emulex LP6000 Fibre Channel Host Adapters did not respond within the timeout Period.,,,False,,,itsm,,False,,,,1.0,,
1001663,False,5,One of the Exchange database reached the maximum allowed size. Attempting to dismount the database.,,,False,,,itsm,,False,,,,1.0,,
50250,,,,,,False,,,itsm,,False,,,,2.0,,
1000227,False,7,Advanced Configuration and Power Interface BIOS - Missing IRQ for PCI Slot,,,False,,,itsm,,False,,,,1.0,,
11793,False,92,Configuration Backup Retrieval,,,False,,,itsm,,False,,,,1.0,,
1001765,False,11,SharePoint 2010 - Excel Calculation Services Workbook Disk Cache Cannot Be Created,,,False,,,itsm,,False,,,,1.0,,
17012,False,73,VMware License Service- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
17014,False,73,VMware Postgres- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
50376,,,,,,False,,,itsm,,False,,,,2.0,,
50031,,,,,,False,,,itsm,,False,,,,2.0,,
1,False,31,Monitored Server / Device down or Site internet is down,,,False,,,itsm,,False,,,,1.0,,
1000961,False,7,MegaRAID Storage Manager - Power Supply Switched off for enclosure.,,,False,,,itsm,,False,,,,1.0,,
1002344,False,7,Fujitsu - Fan will fail in near future.,,,False,,,itsm,,False,,,,1.0,,
1126,False,1,Secure channel to 'DC' is broken,,,False,,,itsm,,False,,,,1.0,,
50215,,,,,,False,,,itsm,,False,,,,2.0,,
10202,False,22,BlackBerry Alert - Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1001997,False,11,SharePoint 2010 - Business Data Connectivity Service - SQL exception,,,False,,,itsm,,False,,,,1.0,,
50318,,,,,,False,,,itsm,,False,,,,2.0,,
11473,False,73,VMware Performance Memory Swapin Average exceeded threshold value,,,False,,,itsm,,False,,,,1.0,,
50319,,,,,,False,,,itsm,,False,,,,2.0,,
1001619,False,11,Sharepoint 2010 - Cannot Connect To SMTP Host,,,False,,,itsm,,False,,,,1.0,,
1001281,True,5,Large number of Messages Queued to receive (Closing condition),,,False,,,itsm,,False,,,,1.0,,
1001769,False,11,SharePoint 2010 - Excel Calculation Services Internal Error,,,False,,,itsm,,False,,,,1.0,,
50005,,,,,,False,,,itsm,,False,,,,2.0,,
1001806,False,11,SharePoint- Custom Event Receiver Failed,,,False,,,itsm,,False,,,,1.0,,
11808,False,92,Internet Connection is Lost,,,False,,,itsm,,False,,,,1.0,,
1003320,False,89,"MS Lync - Problem communicating with the Group Pickup backend database, There were problems accessing SQL server",,,False,,,itsm,,False,,,,1.0,,
10551,False,2,ScanMail_RealTimeScan - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1002104,False,20,VSS updates are available for Windows 2008 protected machines with continuum Vault agent,,,False,,,itsm,,False,,,,1.0,,
11512,False,73,VMware NAT Service- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
11379,False,11,Windows SharePoint Services Administration- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
50151,,,,,,False,,,itsm,,False,,,,2.0,,
1001324,False,7,Adaptec 8i raid controller Old or out-of-date firmware,,,False,,,itsm,,False,,,,1.0,,
1001275,True,21,Performance Data - Current Disk Queue Length is HIGH (Closing condition),,,False,,,itsm,,False,,,,1.0,,
1001819,False,11,SharePoint 2010 - Alternate Access Mapping Update Failed,,,False,,,itsm,,False,,,,1.0,,
16815,False,89,Lync Server Replica Replicator Agent- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1002975,False,9,Windows Server - Master File Table (MFT) contains a corrupted file record,,,False,,,itsm,,False,,,,1.0,,
1000350,True,7,IBM ServeRAID Controller Scsi Device responded within the timedout Period (Closing condition).,,,False,,,itsm,,False,,,,1.0,,
1001048,False,19,Terminal Server The Server is Too Busy,,,False,,,itsm,,False,,,,1.0,,
50300,,,,,,False,,,itsm,,False,,,,2.0,,
50181,,,,,,False,,,itsm,,False,,,,2.0,,
1003192,False,13,"Web Services - Necessary network binding may already be in use, Web site has been disabled.",,,False,,,itsm,,False,,,,1.0,,
1000364,False,7,Promise FastTrak fasttx2k Controller failed to allocate memory.,,,False,,,itsm,,False,,,,1.0,,
10472,False,2,eTrust Antivirus Realtime Server - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
50021,,,,,,False,,,itsm,,False,,,,2.0,,
11423,False,69,Vault Agent offsite transfer failure,,,False,,,itsm,,False,,,,1.0,,
16757,False,12,SQL Server Integration Services 10.0- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1084,False,26,DHCP Server Unreachable,,,False,,,itsm,,False,,,,1.0,,
10556,False,2,Sophos Anti-Virus - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
11778,False,4,Citrix Licensing WMI- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
11645,False,19,Remote Desktop Configuration- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
17059,,,,,,False,,,itsm,,False,,,,2.0,,
11715,False,9,System Event Notification Service- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1001297,True,5,Active Remote Delivery Queue Length is very HIGH (Closing condition),,,False,,,itsm,,False,,,,1.0,,
50378,,,,,,False,,,itsm,,False,,,,2.0,,
1000087,False,5,Unexpected error occurred while reading the file due to Incorrect API parameter.,,,False,,,itsm,,False,,,,1.0,,
1001402,False,5,Exchange 2007/2010 - Microsoft Exchange Autodiscover service configuration is not secure.,,,False,,,itsm,,False,,,,1.0,,
10492,False,8,ISA Server Storage - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1001981,False,11,SharePoint 2010 - Issue with Index propagation,,,False,,,itsm,,False,,,,1.0,,
1002986,False,9,An I/O operation initiated by the Registry failed unrecoverable.,,,False,,,itsm,,False,,,,1.0,,
10842,False,2,AVG10 Admin Server- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1000261,False,7,Adaptec 7890 Ultra2/LVD port timeout due to prolonged inactivity.,,,False,,,itsm,,False,,,,1.0,,
10211,False,22,BlackBerry Synchronization Service - Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
17008,False,73,VMware Inventory Service- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
10325,False,2,Symantec Central Quarantine - Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
10497,False,2,McAfee GroupShield - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
50133,,,,,,False,,,itsm,,False,,,,2.0,,
1003221,False,89,"MS Lync - LS Master Replicator Agent, Failed to replicate to some replica machines in the topology",,,False,,,itsm,,False,,,,1.0,,
1002431,False,7,Fujitsu - Migration failed on logical drive.,,,False,,,itsm,,False,,,,1.0,,
1002831,False,9,Windows Server NTFS File System Corruption error.,,,False,,,itsm,,False,,,,1.0,,
50354,,,,,,False,,,itsm,,False,,,,2.0,,
1003575,False,7,Test condition to verify NOC Action for Elite partners - DO NOT WORK/CLOSE.,,,False,,,itsm,,False,,,,1.0,,
1003054,False,1,AD DS - Active Directory Web Services could not service,,,False,,,itsm,,False,,,,1.0,,
50360,,,,,,False,,,itsm,,False,,,,2.0,,
50270,,,,,,False,,,itsm,,False,,,,2.0,,
10232,False,2,eTrust Antivirus RPC Server - Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1000854,False,7,Storage Agents - External Array Logical Drive Status Changed to Bad connect.,,,False,,,itsm,,False,,,,1.0,,
1001555,False,11,Sharepoint -The Active Directory organization unit registered in Windows SharePoint Services does not exist,,,False,,,itsm,,False,,,,1.0,,
10513,False,9,MICROSOFT FIREWALL - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1002405,False,7,Fujitsu - Physical Disk timed out.,,,False,,,itsm,,False,,,,1.0,,
11456,False,73,VMware Host Hardware Issue observed for Processors Sensor,,,False,,,itsm,,False,,,,1.0,,
1001101,False,9,Certificate Server Service does not start,,,False,,,itsm,,False,,,,1.0,,
1003851,False,91,Security Notification - Security Audit Log Was Cleared,,,False,,,itsm,,False,,,,1.0,,
1002689,False,5,MS Exchange - Mapi session exceeded the maximum of limit for objects of type.,,,False,,,itsm,,False,,,,1.0,,
1002050,False,16,Microsoft Hyper V - Network issue detected,,,False,,,itsm,,False,,,,1.0,,
1000038,False,5,Database file is not in an acceptable format - Mail Flow Issue.,,,False,,,itsm,,False,,,,1.0,,
1002347,False,7,Fujitsu - The temperature of the indicated sensor has reached the warning level.,,,False,,,itsm,,False,,,,1.0,,
5501,True,5,Exchange - Global catalog port 3268 not responding (Closing Condition),,,False,,,itsm,,False,,,,1.0,,
1000967,False,7,MegaRAID Storage Manager - Bad block reassigned.,,,False,,,itsm,,False,,,,1.0,,
1000178,False,7,Adaptec AdvancedRAID Controller Timed Out error.,,,False,,,itsm,,False,,,,1.0,,
1000883,False,7,Storage Agents - Possible issue with the Storage system temperature,,,False,,,itsm,,False,,,,1.0,,
16996,False,5,Microsoft Exchange Health Manager Recovery- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
50009,,,,,,False,,,itsm,,False,,,,2.0,,
1003302,False,89,MS Lync - Address Book Web Service failed to initialize,,,False,,,itsm,,False,,,,1.0,,
